----------環境----------
シーン数,      1130
ターゲット数,  4
インターバル,  1
フレームレート,30Fps
スケール,      1.000
長さ単位,      cm
----------2Dオブジェクト----------
1,｢｣
2,｢｣
3,｢｣
4,｢｣
----------データ----------
シーン,   1X, 1Y, レベル,   2X, 2Y, レベル,   3X, 3Y, レベル,   4X, 4Y, レベル
1008,  444.904, 117.965, 0,  482.092, 118.204, 0,  486.267, 77.533, 0,  526.659, 71.354, 0
1009,  443.602, 112.018, 0,  480.664, 112.350, 0,  484.833, 71.444, 0,  525.333, 65.603, 0
1010,  441.925, 106.811, 0,  478.688, 106.794, 0,  483.046, 65.977, 0,  524.318, 60.121, 0
1011,  440.486, 101.962, 0,  476.601, 101.790, 0,  480.973, 60.773, 0,  521.836, 54.951, 0
1012,  438.942, 96.827, 0,  475.000, 97.125, 0,  479.403, 55.896, 0,  520.210, 50.242, 0
1013,  438.391, 91.862, 1,  473.638, 92.165, 0,  475.906, 51.344, 1,  519.679, 45.094, 0
1014,  436.750, 87.750, 1,  472.149, 87.273, 0,  481.000, 50.000, 1,  518.333, 39.438, 0
1015,  435.542, 83.566, 1,  470.373, 82.890, 0,  473.667, 43.167, 0,  515.708, 34.229, 0
1016,  434.462, 79.436, 1,  468.706, 78.835, 0,  478.000, 41.000, 3,  513.568, 30.727, 0
1017,  433.337, 75.977, 1,  467.229, 75.569, 0,  476.000, 38.000, 3,  511.522, 27.174, 0
1018,  432.089, 73.165, 1,  465.448, 72.286, 0,  475.000, 35.000, 3,  509.318, 23.477, 0
1019,  431.605, 70.474, 0,  464.733, 69.486, 0,  474.000, 32.000, 3,  508.386, 20.705, 0
1020,  430.377, 68.026, 1,  463.270, 67.120, 0,  473.000, 30.000, 3,  506.957, 18.468, 0
1021,  429.695, 65.841, 0,  462.242, 65.158, 0,  472.000, 28.000, 3,  505.211, 16.763, 0
1022,  428.671, 64.145, 1,  460.968, 63.355, 0,  470.000, 27.000, 3,  503.135, 14.811, 0
1023,  427.712, 62.925, 0,  459.319, 61.723, 0,  468.000, 25.000, 3,  501.073, 13.122, 0
1024,  427.067, 61.067, 0,  459.575, 59.900, 1,  467.000, 24.000, 3,  500.543, 11.971, 0
1025,  427.386, 59.514, 0,  459.311, 58.433, 0,  468.000, 22.000, 3,  500.606, 10.152, 0
1026,  427.111, 58.236, 0,  459.563, 57.172, 0,  468.000, 21.000, 3,  501.576, 8.424, 0
1027,  427.246, 57.681, 0,  459.690, 56.299, 0,  469.000, 20.000, 3,  502.143, 7.371, 0
1028,  427.789, 56.816, 0,  460.605, 55.938, 0,  470.000, 20.000, 3,  503.364, 7.545, 0
1029,  427.250, 57.194, 0,  460.024, 56.282, 0,  469.000, 20.000, 3,  503.182, 8.000, 0
1030,  426.795, 57.962, 0,  459.363, 57.187, 0,  468.000, 21.000, 3,  501.972, 8.583, 0
1031,  426.453, 59.107, 0,  459.132, 58.000, 0,  468.000, 22.000, 3,  502.257, 9.657, 0
1032,  426.197, 60.211, 0,  458.681, 59.415, 0,  468.000, 23.000, 3,  501.846, 10.795, 0
1033,  426.105, 61.684, 1,  458.691, 60.809, 0,  468.000, 24.000, 3,  501.725, 12.225, 0
1034,  425.987, 63.026, 0,  458.684, 62.568, 0,  468.000, 26.000, 3,  501.410, 14.000, 0
1035,  426.239, 64.648, 1,  458.732, 63.784, 0,  468.000, 27.000, 3,  501.295, 15.318, 0
1036,  426.646, 65.873, 1,  459.374, 65.354, 0,  468.000, 28.000, 3,  502.024, 16.738, 0
1037,  427.208, 67.182, 1,  459.545, 66.733, 0,  469.000, 30.000, 3,  502.349, 18.326, 0
1038,  427.633, 68.886, 0,  460.110, 68.110, 0,  469.000, 31.000, 3,  503.292, 19.563, 0
1039,  427.772, 70.013, 1,  460.570, 69.570, 0,  469.000, 33.000, 3,  503.178, 21.289, 0
1040,  428.595, 71.962, 0,  464.000, 72.000, 0,  473.500, 29.500, 0,  503.370, 22.500, 0
1041,  429.654, 73.654, 1,  462.398, 72.583, 0,  472.000, 35.000, 3,  505.702, 23.617, 0
1042,  431.423, 74.987, 1,  464.430, 74.299, 0,  475.000, 37.000, 3,  508.306, 25.735, 0
1043,  432.688, 77.338, 1,  471.000, 77.000, 0,  471.143, 32.429, 0,  509.275, 27.686, 0
1044,  433.790, 79.827, 1,  466.491, 78.864, 0,  476.000, 41.000, 0,  510.098, 30.451, 0
1045,  434.925, 82.075, 1,  468.050, 81.140, 0,  478.000, 44.000, 1,  511.647, 34.039, 0
1046,  436.833, 84.750, 1,  475.000, 84.000, 0,  475.222, 40.444, 1,  513.300, 36.380, 0
1047,  438.802, 87.432, 1,  472.281, 86.868, 0,  474.067, 45.667, 1,  516.255, 38.982, 0
1048,  440.518, 90.699, 1,  473.860, 88.667, 0,  475.389, 48.722, 1,  518.377, 42.132, 0
1049,  441.976, 94.024, 1,  475.776, 93.112, 0,  478.500, 53.154, 1,  519.724, 45.052, 0
1050,  443.484, 97.221, 0,  478.109, 96.529, 0,  480.615, 56.154, 1,  522.895, 48.965, 0
1051,  444.898, 101.051, 0,  479.589, 99.839, 0,  482.189, 59.676, 1,  523.474, 51.895, 0
1052,  446.680, 104.289, 0,  481.129, 102.952, 0,  485.754, 61.971, 0,  525.115, 54.738, 0
1053,  448.212, 107.414, 0,  483.129, 106.540, 0,  488.444, 65.716, 0,  527.613, 58.790, 0
1054,  449.657, 111.061, 0,  484.430, 109.875, 0,  489.156, 69.100, 0,  528.328, 61.766, 0
1055,  450.380, 114.360, 0,  485.467, 113.319, 0,  490.479, 72.583, 0,  529.557, 65.357, 0
1056,  451.107, 117.845, 0,  486.515, 116.904, 0,  491.602, 76.316, 0,  529.962, 68.873, 0
1057,  452.029, 121.382, 0,  487.388, 120.309, 0,  492.037, 79.897, 0,  531.164, 72.589, 1
1058,  452.370, 124.824, 0,  487.853, 123.930, 0,  492.468, 83.468, 0,  531.072, 76.265, 0
1059,  453.009, 128.349, 0,  488.574, 127.348, 0,  492.991, 87.079, 0,  531.247, 79.812, 0
1060,  453.518, 131.518, 0,  489.396, 130.530, 0,  493.643, 90.400, 0,  531.744, 82.989, 0
1061,  454.596, 133.954, 0,  490.534, 133.338, 0,  494.855, 93.239, 0,  533.489, 85.957, 0
1062,  455.235, 136.269, 0,  491.362, 135.961, 0,  495.554, 95.760, 0,  534.080, 88.460, 0
1063,  456.095, 138.871, 0,  492.172, 138.217, 0,  496.533, 98.042, 0,  535.021, 90.792, 0
1064,  456.829, 141.120, 0,  493.192, 140.519, 0,  497.246, 100.303, 0,  536.084, 93.074, 0
1065,  458.136, 143.034, 0,  494.272, 142.399, 0,  498.322, 102.314, 0,  537.133, 95.071, 0
1066,  459.146, 145.098, 0,  495.578, 144.792, 0,  499.648, 104.680, 0,  538.480, 97.750, 0
1067,  460.033, 147.132, 0,  496.373, 146.715, 0,  500.290, 106.677, 0,  539.078, 99.592, 0
1068,  461.016, 149.041, 0,  497.631, 148.726, 0,  501.698, 108.770, 0,  540.505, 101.897, 0
1069,  461.659, 151.073, 0,  498.402, 151.067, 0,  502.646, 111.138, 0,  541.564, 104.079, 0
1070,  462.074, 153.182, 0,  498.939, 153.146, 0,  502.750, 113.348, 0,  541.832, 106.570, 0
1071,  462.339, 155.535, 0,  499.148, 155.864, 0,  503.135, 115.820, 0,  542.321, 109.358, 0
1072,  462.504, 158.039, 0,  499.424, 158.388, 0,  503.053, 118.458, 0,  542.102, 112.046, 0
1073,  463.048, 160.286, 0,  499.647, 160.856, 0,  503.583, 120.618, 0,  542.371, 114.767, 0
1074,  463.398, 162.534, 0,  500.692, 162.872, 0,  504.310, 122.834, 0,  543.478, 116.796, 0
1075,  464.084, 164.603, 0,  501.565, 165.181, 0,  505.290, 125.034, 0,  544.500, 119.181, 0
1076,  464.594, 166.985, 0,  502.433, 167.828, 0,  506.299, 127.578, 0,  545.900, 121.792, 0
1077,  465.470, 168.992, 0,  503.385, 169.966, 0,  507.230, 129.574, 0,  546.892, 123.858, 0
1078,  466.390, 171.355, 0,  504.626, 172.214, 0,  508.324, 131.980, 0,  548.445, 126.462, 0
1079,  466.935, 173.820, 0,  505.130, 174.837, 0,  508.526, 134.747, 0,  548.621, 129.355, 0
1080,  467.406, 176.007, 0,  505.428, 177.807, 0,  508.931, 137.288, 0,  549.048, 132.766, 0
1081,  468.239, 178.718, 0,  506.317, 180.543, 0,  509.683, 140.006, 0,  549.507, 135.836, 0
1082,  469.128, 181.468, 0,  507.430, 183.264, 0,  510.859, 142.641, 0,  550.649, 138.557, 0
1083,  469.918, 184.349, 0,  508.412, 186.036, 0,  511.632, 145.379, 0,  551.889, 141.504, 1
1084,  470.979, 186.559, 0,  509.472, 188.862, 0,  512.631, 148.184, 0,  552.750, 144.421, 0
1085,  472.239, 188.870, 0,  510.578, 191.505, 0,  513.550, 150.967, 0,  553.692, 147.390, 0
1086,  473.823, 191.064, 0,  512.173, 193.781, 0,  515.146, 153.056, 0,  555.342, 149.691, 0
1087,  475.500, 192.806, 0,  513.946, 195.588, 0,  517.099, 154.945, 0,  557.209, 151.527, 0
1088,  477.204, 194.571, 0,  515.643, 197.307, 0,  518.722, 156.439, 0,  558.941, 153.112, 0
1089,  478.821, 196.145, 0,  517.485, 198.949, 0,  520.618, 158.172, 0,  561.263, 155.322, 0
1090,  480.472, 196.799, 0,  519.063, 200.034, 0,  522.563, 159.295, 0,  562.959, 156.429, 0
1091,  481.974, 197.612, 0,  520.820, 200.893, 0,  524.183, 160.084, 0,  564.907, 157.547, 0
1092,  482.703, 198.284, 0,  521.706, 201.794, 0,  524.968, 161.149, 0,  566.288, 158.842, 0
1093,  483.378, 199.128, 0,  522.078, 202.561, 0,  525.191, 161.883, 0,  566.211, 159.252, 0
1094,  483.612, 199.520, 0,  522.719, 203.310, 0,  525.653, 162.566, 0,  566.819, 160.409, 0
1095,  484.047, 199.757, 0,  522.824, 203.652, 0,  525.801, 162.953, 0,  566.550, 161.033, 0
1096,  484.196, 200.000, 0,  523.034, 203.801, 0,  526.146, 162.901, 0,  567.119, 160.669, 0
1097,  484.262, 200.047, 0,  523.279, 204.029, 0,  526.419, 163.192, 0,  567.490, 161.413, 0
1098,  484.225, 200.199, 0,  523.034, 204.242, 0,  526.180, 163.440, 0,  567.461, 161.877, 0
1099,  483.627, 200.477, 0,  522.911, 204.258, 0,  525.821, 163.510, 0,  567.277, 161.600, 0
1100,  483.750, 200.338, 0,  522.920, 204.288, 0,  525.979, 163.595, 0,  567.431, 161.980, 0
1101,  483.468, 200.429, 0,  522.604, 204.467, 0,  525.689, 163.612, 0,  567.273, 162.007, 0
1102,  482.895, 201.178, 0,  521.947, 205.005, 0,  525.077, 164.143, 0,  566.532, 162.461, 0
1103,  482.321, 201.583, 0,  521.601, 205.716, 0,  524.558, 164.594, 0,  565.922, 163.240, 0
1104,  481.758, 201.852, 0,  520.957, 205.990, 0,  524.113, 165.069, 0,  565.346, 163.455, 0
1105,  481.560, 202.313, 0,  520.748, 206.210, 0,  523.645, 165.345, 0,  565.127, 163.589, 0
1106,  481.383, 202.481, 0,  520.633, 206.447, 0,  523.653, 165.583, 0,  565.000, 164.096, 0
1107,  481.409, 202.416, 0,  520.386, 206.676, 0,  523.523, 165.675, 0,  564.688, 164.201, 0
1108,  481.040, 202.527, 0,  520.096, 206.707, 0,  523.220, 165.690, 0,  564.500, 163.899, 0
1109,  480.928, 202.757, 0,  520.024, 206.914, 0,  523.240, 165.815, 0,  564.449, 163.956, 0
1110,  480.610, 203.442, 0,  519.846, 207.206, 0,  522.751, 166.477, 0,  564.276, 164.532, 0
1111,  480.143, 204.071, 0,  519.091, 208.019, 0,  522.101, 166.864, 0,  563.569, 165.098, 0
1112,  479.810, 204.418, 0,  518.947, 208.043, 0,  521.778, 167.167, 0,  562.742, 165.206, 0
1113,  479.623, 204.448, 0,  518.605, 208.219, 0,  521.429, 167.251, 0,  562.380, 165.304, 0
1114,  479.660, 204.353, 0,  518.724, 207.957, 0,  521.463, 167.084, 0,  562.436, 165.103, 0
1115,  479.941, 203.605, 0,  518.986, 207.221, 0,  522.260, 166.455, 0,  563.123, 164.086, 0
1116,  480.113, 202.987, 0,  519.185, 206.707, 0,  522.408, 165.843, 0,  563.452, 163.529, 0
1117,  480.289, 202.612, 0,  519.134, 206.067, 0,  522.396, 165.267, 0,  563.418, 163.057, 0
1118,  480.517, 202.212, 0,  519.493, 205.705, 0,  522.510, 164.670, 0,  563.643, 162.567, 0
1119,  480.579, 201.684, 0,  519.695, 205.300, 0,  522.800, 164.600, 0,  563.782, 162.256, 0
1120,  480.678, 201.336, 0,  519.966, 204.986, 0,  523.241, 164.154, 0,  564.437, 161.987, 0
1121,  480.954, 200.834, 0,  520.101, 204.739, 0,  523.388, 163.947, 0,  564.545, 161.654, 0
1122,  481.189, 200.547, 0,  520.301, 204.262, 0,  523.616, 163.540, 0,  564.645, 161.276, 0
1123,  480.987, 200.617, 0,  520.112, 204.252, 0,  523.446, 163.431, 0,  564.406, 161.374, 0
1124,  480.827, 200.853, 0,  519.900, 204.555, 0,  522.800, 163.874, 0,  564.195, 161.688, 0
1125,  480.642, 200.872, 0,  519.637, 204.711, 0,  522.607, 163.859, 0,  563.841, 161.927, 0
1126,  480.360, 201.000, 0,  519.230, 204.642, 0,  522.419, 163.932, 0,  563.406, 161.645, 0
1127,  480.279, 200.735, 0,  519.277, 204.539, 0,  522.421, 163.621, 0,  563.428, 161.612, 0
1128,  480.177, 200.864, 0,  519.184, 204.641, 0,  522.408, 163.848, 0,  563.545, 161.578, 0
1129,  479.821, 201.371, 0,  518.885, 204.846, 0,  521.682, 163.948, 0,  563.158, 161.652, 0
1130,  479.497, 201.377, 0,  518.514, 204.953, 0,  521.477, 164.166, 0,  562.680, 162.111, 0
