----------環境----------
シーン数,      1130
ターゲット数,  4
インターバル,  1
フレームレート,30Fps
スケール,      1.000
長さ単位,      cm
----------2Dオブジェクト----------
1,｢｣
2,｢｣
3,｢｣
4,｢｣
----------データ----------
シーン,   1X, 1Y, レベル,   2X, 2Y, レベル,   3X, 3Y, レベル,   4X, 4Y, レベル
1021,  425.148, 251.441, 0,  383.112, 251.380, 0,  393.000, 198.000, 0,  344.020, 206.219, 0
1022,  426.494, 249.719, 0,  384.357, 249.564, 0,  394.000, 196.000, 0,  344.626, 204.086, 0
1023,  427.803, 248.319, 0,  385.618, 247.821, 0,  395.000, 194.000, 0,  345.253, 202.036, 0
1024,  428.561, 246.700, 0,  386.221, 246.131, 0,  395.000, 192.000, 0,  345.728, 200.318, 0
1025,  429.384, 245.323, 0,  386.965, 244.770, 0,  396.000, 190.000, 0,  346.407, 199.108, 0
1026,  429.525, 244.072, 0,  387.488, 243.772, 0,  397.000, 189.000, 0,  347.307, 198.045, 0
1027,  429.073, 243.254, 0,  387.080, 242.750, 0,  397.000, 188.000, 0,  347.617, 197.058, 0
1028,  428.684, 242.532, 0,  386.462, 242.388, 0,  396.000, 187.000, 0,  346.899, 196.713, 0
1029,  427.547, 242.493, 0,  385.413, 242.444, 0,  395.000, 188.000, 0,  345.758, 196.791, 0
1030,  426.498, 242.763, 0,  384.372, 242.740, 0,  394.000, 188.000, 0,  345.006, 196.780, 0
1031,  425.851, 243.515, 0,  383.719, 243.427, 0,  394.000, 189.000, 0,  344.165, 197.306, 0
1032,  425.148, 244.465, 0,  383.208, 244.382, 0,  393.000, 190.000, 0,  343.459, 198.282, 0
1033,  424.421, 245.575, 0,  382.598, 245.719, 0,  392.000, 191.000, 0,  343.217, 199.500, 0
1034,  423.749, 246.801, 0,  381.642, 246.858, 0,  391.000, 193.000, 0,  342.402, 201.098, 0
1035,  423.153, 248.467, 0,  381.222, 248.266, 0,  391.000, 195.000, 0,  341.942, 202.667, 0
1036,  422.802, 249.685, 0,  380.849, 249.779, 0,  390.000, 196.000, 0,  341.365, 203.997, 0
1037,  422.478, 251.211, 0,  380.582, 251.137, 0,  390.000, 198.000, 0,  341.171, 205.265, 0
1038,  421.961, 252.707, 0,  380.280, 252.661, 0,  390.000, 200.000, 0,  341.128, 206.945, 0
1039,  421.709, 254.372, 0,  380.076, 254.328, 0,  390.000, 201.000, 0,  341.052, 208.821, 0
1040,  421.952, 256.548, 0,  380.000, 244.000, 0,  385.455, 207.909, 0,  341.194, 210.494, 0
1041,  422.153, 258.467, 0,  380.560, 252.240, 1,  392.000, 206.000, 0,  342.009, 212.119, 0
1042,  422.197, 260.721, 0,  379.833, 253.367, 0,  392.000, 209.000, 0,  342.339, 214.590, 0
1043,  422.140, 263.367, 0,  386.000, 254.000, 1,  386.738, 215.569, 0,  342.633, 217.103, 0
1044,  421.827, 266.027, 0,  381.776, 260.658, 0,  391.000, 214.000, 0,  342.107, 220.055, 0
1045,  420.797, 268.680, 0,  380.500, 262.000, 1,  390.000, 218.000, 0,  341.178, 223.297, 0
1046,  420.671, 271.900, 0,  383.000, 264.000, 1,  385.220, 224.576, 0,  340.272, 226.779, 0
1047,  420.252, 275.417, 0,  379.607, 270.528, 1,  384.200, 226.150, 0,  340.200, 230.168, 0
1048,  419.643, 279.167, 0,  378.281, 272.125, 0,  383.110, 233.764, 0,  339.856, 234.011, 0
1049,  418.739, 282.819, 0,  377.215, 279.323, 0,  382.401, 242.119, 0,  339.514, 237.764, 0
1050,  417.886, 286.746, 0,  376.654, 287.120, 0,  382.066, 248.505, 0,  339.223, 242.160, 0
1051,  416.956, 290.702, 0,  376.016, 291.624, 0,  381.680, 252.724, 0,  339.059, 246.446, 0
1052,  416.308, 294.533, 0,  375.247, 294.610, 0,  381.166, 255.764, 0,  338.906, 250.129, 0
1053,  415.420, 298.278, 0,  373.947, 298.691, 0,  380.117, 258.873, 0,  338.024, 253.800, 0
1054,  414.237, 301.898, 0,  372.878, 302.077, 0,  378.845, 262.203, 0,  336.548, 256.921, 0
1055,  412.592, 305.282, 0,  371.535, 305.638, 0,  377.474, 265.926, 0,  334.988, 260.210, 0
1056,  410.683, 308.674, 0,  369.699, 308.967, 0,  375.607, 269.675, 0,  333.085, 263.496, 0
1057,  408.991, 312.037, 0,  367.921, 312.473, 0,  373.762, 272.872, 0,  331.178, 267.238, 0
1058,  406.882, 315.184, 0,  366.025, 315.677, 0,  371.838, 276.104, 0,  329.174, 270.938, 0
1059,  405.144, 318.260, 0,  364.157, 318.719, 0,  369.862, 279.122, 0,  327.227, 274.518, 0
1060,  403.056, 321.126, 0,  362.279, 321.736, 0,  367.997, 282.040, 0,  325.345, 277.426, 0
1061,  401.208, 323.634, 0,  360.475, 324.504, 0,  366.055, 285.034, 0,  323.447, 279.980, 0
1062,  399.934, 326.142, 0,  359.011, 326.796, 0,  364.416, 287.660, 0,  322.199, 282.767, 0
1063,  398.598, 328.321, 0,  357.647, 329.085, 0,  363.299, 289.801, 0,  321.094, 285.395, 0
1064,  397.061, 330.523, 0,  356.328, 331.369, 0,  362.055, 292.034, 0,  319.901, 287.555, 0
1065,  396.033, 332.700, 0,  355.104, 333.583, 0,  360.960, 294.009, 0,  318.737, 289.540, 0
1066,  394.850, 334.925, 0,  353.651, 335.684, 0,  359.497, 296.218, 0,  317.266, 291.802, 0
1067,  393.555, 336.758, 0,  352.204, 337.589, 0,  357.939, 298.110, 0,  315.550, 293.596, 0
1068,  391.874, 338.527, 0,  350.518, 339.580, 0,  356.109, 300.109, 0,  313.704, 295.293, 0
1069,  389.918, 340.337, 0,  348.696, 341.608, 0,  354.174, 302.171, 0,  311.725, 297.319, 0
1070,  387.971, 342.163, 0,  346.620, 343.347, 0,  352.100, 304.058, 0,  309.598, 299.155, 0
1071,  385.822, 343.925, 0,  344.327, 345.026, 0,  349.638, 305.836, 0,  306.738, 301.113, 0
1072,  383.383, 345.354, 0,  341.520, 346.705, 0,  346.575, 307.612, 0,  303.554, 302.974, 0
1073,  380.728, 346.864, 0,  338.661, 348.229, 0,  343.638, 308.836, 0,  300.048, 304.772, 0
1074,  378.009, 348.349, 0,  336.270, 349.872, 0,  341.024, 310.207, 0,  297.336, 306.678, 0
1075,  375.536, 349.891, 0,  333.640, 351.581, 0,  338.146, 312.058, 0,  294.935, 308.504, 0
1076,  372.716, 351.351, 0,  330.684, 353.385, 0,  335.055, 314.018, 0,  292.124, 310.018, 0
1077,  370.405, 353.071, 0,  328.413, 355.037, 0,  332.607, 315.765, 0,  289.102, 311.941, 0
1078,  368.120, 354.875, 0,  326.122, 356.970, 0,  330.341, 317.767, 0,  286.363, 313.969, 0
1079,  365.910, 356.645, 0,  323.453, 358.737, 0,  327.706, 319.613, 0,  283.847, 315.866, 0
1080,  363.500, 358.277, 0,  320.591, 360.584, 0,  324.487, 321.050, 0,  280.405, 317.848, 0
1081,  360.981, 360.360, 0,  318.054, 362.698, 0,  321.362, 322.720, 0,  276.934, 319.900, 0
1082,  358.897, 362.531, 0,  315.756, 365.033, 0,  318.952, 324.949, 0,  273.804, 322.196, 0
1083,  356.728, 364.859, 0,  313.560, 367.502, 0,  317.102, 327.649, 0,  271.582, 324.494, 0
1084,  354.796, 367.038, 0,  311.405, 369.753, 0,  314.803, 330.123, 0,  269.184, 327.153, 0
1085,  353.293, 369.363, 0,  309.571, 372.015, 0,  312.719, 332.698, 0,  266.983, 329.793, 0
1086,  351.922, 371.613, 0,  307.874, 374.444, 0,  310.929, 334.883, 0,  265.158, 332.003, 0
1087,  350.814, 373.958, 0,  306.699, 376.558, 0,  309.677, 337.006, 0,  263.585, 333.997, 0
1088,  349.668, 375.855, 0,  305.551, 378.588, 0,  308.435, 338.897, 0,  262.354, 335.902, 0
1089,  348.362, 377.538, 0,  303.630, 380.533, 0,  306.819, 340.874, 0,  260.821, 338.029, 0
1090,  347.041, 378.858, 0,  302.421, 381.782, 0,  305.248, 342.533, 0,  259.067, 339.674, 0
1091,  345.986, 379.817, 0,  301.323, 382.842, 0,  304.052, 343.558, 0,  257.215, 340.846, 0
1092,  344.827, 380.318, 0,  299.699, 383.606, 0,  302.505, 344.313, 0,  255.218, 341.641, 0
1093,  343.895, 380.855, 0,  298.562, 383.865, 0,  301.063, 344.578, 0,  253.496, 341.774, 0
1094,  342.447, 380.967, 0,  297.048, 384.360, 0,  299.406, 344.649, 0,  252.071, 342.028, 0
1095,  341.313, 380.903, 0,  295.881, 384.346, 0,  297.961, 344.599, 0,  250.799, 341.974, 0
1096,  340.509, 380.823, 0,  295.207, 384.042, 0,  297.174, 344.517, 0,  250.037, 341.798, 0
1097,  339.688, 380.486, 0,  294.121, 383.952, 0,  295.858, 344.447, 0,  248.680, 341.886, 0
1098,  338.726, 380.256, 0,  292.778, 383.528, 0,  294.712, 344.248, 0,  246.983, 341.710, 0
1099,  338.050, 379.895, 0,  292.025, 383.282, 0,  294.037, 344.046, 0,  245.728, 341.547, 0
1100,  337.387, 379.541, 0,  291.532, 382.838, 0,  293.229, 343.933, 0,  244.908, 341.492, 0
1101,  336.982, 379.411, 0,  291.202, 382.826, 0,  292.608, 343.866, 0,  244.710, 341.521, 0
1102,  336.514, 379.463, 0,  290.611, 382.717, 0,  292.239, 343.817, 0,  244.465, 341.331, 0
1103,  335.659, 379.226, 0,  289.777, 382.759, 0,  291.675, 343.813, 0,  244.059, 341.494, 0
1104,  335.237, 379.313, 0,  289.570, 382.789, 0,  291.184, 343.893, 0,  244.028, 341.429, 0
1105,  335.063, 379.388, 0,  289.583, 382.816, 0,  291.211, 343.908, 0,  244.053, 341.444, 0
1106,  334.982, 379.491, 0,  289.474, 382.962, 0,  291.077, 344.003, 0,  243.898, 341.698, 0
1107,  335.277, 379.540, 0,  289.766, 383.203, 0,  291.394, 344.139, 0,  244.143, 341.734, 0
1108,  336.143, 380.269, 0,  290.415, 383.520, 0,  292.217, 344.303, 0,  244.756, 341.689, 0
1109,  336.489, 380.529, 0,  290.961, 383.677, 0,  292.836, 344.479, 0,  245.210, 341.850, 0
1110,  336.401, 380.734, 0,  291.335, 384.088, 0,  292.934, 344.702, 0,  245.626, 342.099, 0
1111,  336.523, 381.009, 0,  291.493, 384.405, 0,  293.036, 344.827, 0,  245.724, 342.145, 0
1112,  336.973, 381.572, 0,  291.874, 384.723, 0,  293.497, 345.040, 0,  246.228, 342.335, 0
1113,  337.115, 381.615, 0,  292.120, 384.847, 0,  293.966, 345.168, 0,  246.825, 342.887, 0
1114,  337.602, 381.706, 0,  292.381, 384.848, 0,  294.413, 345.127, 0,  247.107, 342.813, 0
1115,  338.286, 381.641, 0,  293.219, 384.861, 0,  295.413, 345.127, 0,  247.905, 342.851, 0
1116,  338.972, 381.346, 0,  293.968, 384.578, 0,  296.058, 344.936, 0,  248.920, 342.759, 0
1117,  339.294, 381.142, 0,  294.463, 384.187, 0,  296.544, 344.785, 0,  249.616, 342.599, 0
1118,  339.495, 380.908, 0,  294.570, 383.900, 0,  296.702, 344.560, 0,  249.658, 342.482, 0
1119,  339.549, 380.577, 0,  294.528, 383.784, 0,  296.638, 344.515, 0,  249.626, 342.441, 0
1120,  339.594, 380.196, 0,  294.569, 383.498, 0,  296.692, 344.444, 0,  249.632, 342.404, 0
1121,  339.805, 380.000, 0,  294.606, 383.387, 0,  296.594, 344.166, 0,  249.602, 342.216, 0
1122,  339.855, 379.842, 0,  294.770, 383.240, 0,  296.797, 344.121, 0,  249.711, 342.185, 0
1123,  339.982, 379.855, 0,  294.767, 383.120, 0,  296.790, 344.091, 0,  249.727, 342.161, 0
1124,  339.923, 379.860, 0,  294.710, 383.179, 0,  296.625, 344.064, 0,  249.586, 342.074, 0
1125,  339.977, 379.868, 0,  294.861, 383.121, 0,  296.724, 344.028, 0,  249.658, 342.099, 0
1126,  340.078, 379.908, 0,  294.996, 382.978, 0,  296.883, 344.028, 0,  249.797, 341.989, 0
1127,  340.018, 379.748, 0,  294.953, 382.807, 0,  296.828, 343.997, 0,  249.776, 342.014, 0
1128,  339.958, 379.718, 0,  294.818, 382.821, 0,  296.807, 343.972, 0,  249.729, 342.009, 0
1129,  339.569, 379.601, 0,  294.616, 382.767, 0,  296.582, 343.884, 0,  249.637, 341.888, 0
1130,  339.195, 379.400, 0,  294.261, 382.661, 0,  296.292, 343.845, 0,  249.383, 341.857, 0
